CH261-03+17 SP/122N SP/126N,クッション部=SP/122N ボディ部=SP/126N,428.1,x
CH261-03+17 SP/122N SP/126N,クッション部=SP/122N ボディ部=SP/126N,428.1,x
TF943B-03 DB CHILI17,腰クッション無し 脚色=DB,295.1,x
TF943B-0.5P DB CHILI17,腰クッション無し 脚色=DB,71.6,ok
TF943B-03 DB CHILI25,腰クッション無し 脚色=DB,295.1,x
TF943B-0.5P DB CHILI25,腰クッション無し 脚色=DB,71.6,ok
KY001-16 SP/197,シルバ Bed 福岡,240.8,x
KY001-16 SP/183,シルバ Bed 福岡,236.9,ok
TF1057-20R SP/122N SP/126N,座面(ポケットコイル仕様),244.7,x
TF1057-11L SP/122N SP/126N,座面(ポケットコイル仕様),277.5,x
TF1083-3P+0.5P SP/126N,3P/0.5P 各1pc 肘クッション x 2個 同梱,406.4,ok
TF1057-20R SP/122N SP/126N,座面(ポケットコイル仕様),244.7,x
TF1057-11L SP/122N SP/126N,座面(ポケットコイル仕様),277.5,x
TF1083-3P+0.5P SP/126N,3P/0.5P 各1pc 肘クッション x 2個 同梱,406.4,ok
TF1057-20L SP/122N SP/126N,座面(ポケットコイル仕様),244.7,x
TF1057-11R SP/122N SP/126N,座面(ポケットコイル仕様),277.5,x
TF1057-20R SP/122N SP/126N,座面(ポケットコイル仕様),244.7,x
TF1057-11L SP/122N SP/126N,座面(ポケットコイル仕様),277.5,x
TF1083-3P+0.5P SP/126N,3P/0.5P 各1pc 肘クッション x 2個 同梱,406.4,ok
CH271E-09 SP/192,マチルダ　[ NA脚同梱 ],224.4,ok
CH271E-49 SP/192,マチルダ　[ NA脚同梱 ],218.7,ok
CH271-35 SP/197,マチルダ,17.9,ok
CH1069-3PC SP/199,総幅(W):2000mm Cover Only,88.8,ok
CH1069-HRC SP/199,Head-rest Cover Only,5.5,ok
