FS232-09 SN/03,JUC000008543,2020/06/03,2020/08/18,3,ok,2738,FS232   0000002
FS232-08 SN/03,JUC000008543,2020/06/03,2020/08/18,8,ok,2737,FS232   0000001
FS232-49 SN/03,JUC000008543,2020/06/03,2020/08/18,3,ok,2739,FS232   0000003
FS232-50 SN/03,JUC000008543,2020/06/03,2020/08/18,8,ok,2740,FS232   0000004
CH271E-03 SP/192,JUC000009269,2020/06/03,2020/09/08,1,ok,1264,CH271   0001597
CH271E-17 SP/192,JUC000009269,2020/06/03,2020/09/08,1,ok,1447,CH271   0001598
LH03-06 SP/209,JUC000009336,2020/06/05,2020/08/07,1,ok,5330,LH03    0000156
LH03LEG-L,JUC000009336,2020/06/05,2020/08/07,1,ok,2919,
CH271-35 SP/197,JUC000009365,2020/06/08,2020/07/30,3,ok,1534,CH271   0000981
LH03-06 SP/207,JUC000009375,2020/06/08,2020/07/25,1,ok,4960,LH03    0000140
LH03LEG-L,JUC000009375,2020/06/08,2020/07/25,2,ok,2919,
LH03-731 SP/207,JUC000009375,2020/06/08,2020/07/25,1,ok,4959,LH03    0000139
CH1104-3P BW SN/56 SN/50,JUC000009378,2020/06/08,2020/07/17,23,ok,5240,CH1104  0000001
CH1104-2.5P BW SN/56 SN/50,JUC000009378,2020/06/08,2020/07/17,15,ok,5241,CH1104  0000004
CH1104-3P BW SN/45,JUC000009378,2020/06/08,2020/07/17,7,ok,5115,CH1104  0000010
CH1104-2.5P BW SN/45,JUC000009378,2020/06/08,2020/07/17,14,ok,5116,CH1104  0000011
CH1104-59 SN/56,JUC000009378,2020/06/08,2020/07/17,20,ok,5044,CH1104  0000003
NF-50 SN/42,JUC000009379,2020/06/08,2020/07/17,30,ok,5099,NF      0000002
NF-50 SN/19,JUC000009379,2020/06/08,2020/07/17,30,ok,5122,NF      0000004
NF-50 SN/45,JUC000009379,2020/06/08,2020/07/17,20,ok,5119,NF      0000003
CH1104-2.5P BW SN/01 SP/181,JUC000009381,2020/06/08,2020/07/17,1,ok,5331,CH1104  0000020
CH1104-59 SN/01,JUC000009381,2020/06/08,2020/07/17,2,ok,5035,CH1104  0000008
NF-50 SN/45,JUC000009385,2020/06/08,2020/06/17,1,ok,5119,NF      0000003
CH1070-03L SP/207,JUC000009386,2020/06/08,2020/07/30,1,ok,228,CH1070  0000062
CH1070-17 SP/207,JUC000009386,2020/06/08,2020/07/30,1,ok,256,CH1070  0000055
CH271E-41 SP/172,JUC000009391,2020/06/08,2020/07/30,1,ok,3998,CH271   0001600
CH271E-49 SP/172,JUC000009391,2020/06/08,2020/07/30,1,ok,4489,CH271   0001601
CH271E-17 SP/172,JUC000009391,2020/06/08,2020/07/30,1,ok,4729,CH271   0001602
CH271E-09 SP/198,JUC000009398,2020/06/08,2020/07/30,1,ok,1956,CH271   0001603
CH271E-49 SP/198,JUC000009398,2020/06/08,2020/07/30,1,ok,1977,CH271   0001604
CH232W-08 SP/197,JUC000009408,2020/06/08,2020/07/25,2,ok,4565,CH232   0001518
CH232W-37 SP/197,JUC000009408,2020/06/08,2020/07/25,1,ok,3944,
CH232W-08C SN/03,JUC000009408,2020/06/08,2020/07/25,2,ok,3739,CH232   0001621
CH232W-37C SN/03,JUC000009408,2020/06/08,2020/07/25,3,ok,3743,CH232   0001622
CH232W-09C SP/181,JUC000009414,2020/06/08,2020/07/25,1,ok,936,CH232   0001761
CH232W-03C SP/181,JUC000009414,2020/06/08,2020/07/25,1,ok,745,CH232   0001762
CH232W-37C SP/181,JUC000009414,2020/06/08,2020/07/25,4,ok,1077,CH232   0001763
CH1072-20SET SP/183,JUC000009416,2020/06/08,2020/09/15,1,ok,364,CH1072  0000049
CH1072-32LSET SP/183,JUC000009416,2020/06/08,2020/09/15,1,ok,412,CH1072  0000062
CH271E-42 SP/195,JUC000009420,2020/06/08,2020/07/30,1,ok,5333,CH271   0001605
CH271E-50 SP/195,JUC000009420,2020/06/08,2020/07/30,1,ok,4863,CH271   0001606
CH271-35 SP/195,JUC000009420,2020/06/08,2020/07/30,1,ok,1532,CH271   0000859
CH271E-09 SP/209,JUC000009421,2020/06/08,2020/07/30,1,ok,1959,CH271   0001607
CH271E-49 SP/209,JUC000009421,2020/06/08,2020/07/30,1,ok,1980,CH271   0001404
TF943B-06 DB SP/209,JUC000009426,2020/06/08,2020/07/25,1,ok,4348,TF943B  0000126
TF943B-50 DB SP/209,JUC000009426,2020/06/08,2020/07/25,1,ok,4346,TF943B  0000127
CH271E-49 SP/194,JUC000009445,2020/06/08,2020/07/30,1,ok,4088,CH271   0001614
CH271E-17 SP/194,JUC000009445,2020/06/08,2020/07/30,1,ok,1448,CH271   0001615
CH271E-08 SP/172,JUC000009450,2020/06/08,2020/07/25,1,ok,1920,CH271   0001619
CH271E-50 SP/172,JUC000009450,2020/06/08,2020/07/25,1,ok,1983,CH271   0001621
CH1100-2PSET SP/207,JUC000009473,2020/06/08,2020/07/25,1,ok,5335,CH1100  0000014
CH1100-0.5P SP/207,JUC000009473,2020/06/08,2020/07/25,1,ok,4727,CH1100  0000010
TF943B-06 DB 준25,JUC000009476,2020/06/08,2020/07/25,2,ok,4397,TF943B  0000001
TF943B-50 DB 준25,JUC000009476,2020/06/08,2020/07/25,2,ok,4394,TF943B  0000002
TF943B-06 DB 준17,JUC000009476,2020/06/08,2020/07/25,5,ok,4596,TF943B  0000005
TF943B-50 DB 준17,JUC000009476,2020/06/08,2020/07/25,5,ok,4597,TF943B  0000006
