CH271E-03 SP/209,JUC000019416,2021/01/06,2021/03/13,1,ok,1272,CH271   0001289
CH1071E-03SET DB SP/206,JUC000019417,2021/01/06,2021/03/16,1,ok,5497,CH1071  0000140
CH1071E-03SETC SP/192,JUC000019418,2021/01/06,2021/03/23,1,ok,6166,CH1071  0000159
CH1071E-03SET DB SP/209,JUC000019419,2021/01/06,2021/03/16,1,ok,5496,CH1071  0000126
CH1071E-03SET DB SP/198,JUC000019438,2021/01/06,2021/03/11,1,ok,5542,CH1071  0000122
CH271E-09 SP/192,JUC000019442,2021/01/06,2021/03/11,1,ok,1951,CH271   0001435
CH271-37 SP/192,JUC000019442,2021/01/06,2021/03/11,1,ok,4077,
CH271E-49 SP/192,JUC000019442,2021/01/06,2021/03/11,1,ok,1973,CH271   0001436
CH271-35 SP/196,JUC000019442,2021/01/06,2021/03/11,1,ok,1533,CH271   0000874
CH271E-03 SP/206,JUC000019444,2021/01/06,2021/03/11,1,ok,1269,CH271   0001438
CH271E-17 SP/206,JUC000019444,2021/01/06,2021/03/11,1,ok,1452,CH271   0001293
CH1070-17 SP/209,JUC000019447,2021/01/06,2021/03/16,1,ok,257,CH1070  0000071
KY001-16F SP/198,JUC000019504,2021/01/07,2021/03/26,1,ok,4264,KY001   0000014
CH1071E-03SET DB SP/183,JUC000019620,2021/01/11,2021/03/16,1,ok,5533,CH1071  0000135
CH1071E-03SET DB SP/190,JUC000019621,2021/01/11,2021/03/16,1,ok,5536,CH1071  0000160
CH271E-50 SP/192,JUC000019622,2021/01/11,2021/05/08,1,ok,1993,CH271   0001348
CH271E-42 SP/192,JUC000019622,2021/01/11,2021/05/08,1,ok,1714,CH271   0001471
CH1129-11LSET DB SP/209 SP/206,JUC000019624,2021/01/11,2021/03/13,1,ok,6167,CH1129  0000052
CH1129-20RSET DB SP/209 SP/206,JUC000019624,2021/01/11,2021/03/13,1,ok,6168,CH1129  0000053
CH1129-3P DB SP/180 SP/181,JUC000019626,2021/01/11,2021/03/13,1,ok,6169,CH1129  0000054
CH1129-0.5 DB SP/180 SP/181,JUC000019626,2021/01/11,2021/03/13,1,ok,6170,CH1129  0000055
CH1129-3P DB SP/197 SP/198,JUC000019627,2021/01/11,2021/03/13,1,ok,6171,CH1129  0000056
CH271E-03 SP/206,JUC000019644,2021/01/11,2021/03/11,1,ok,1269,CH271   0001633
LH03-07 SN/03,JUC000019647,2021/01/11,2021/03/12,1,ok,6173,LH03    0000203
LH03LEG-L,JUC000019647,2021/01/11,2021/03/12,2,ok,2919,
LH03-632 SN/03,JUC000019647,2021/01/11,2021/03/12,1,ok,6174,LH03    0000204
CH271E-49 SP/206,JUC000019660,2021/01/11,2021/03/17,1,ok,1978,CH271   0001469
CH271E-41 SP/206,JUC000019660,2021/01/11,2021/03/17,1,ok,1667,CH271   0001468
CH271E-17 SP/206,JUC000019660,2021/01/11,2021/03/17,1,ok,1452,CH271   0001293
CH271E-42 SP/191,JUC000019668,2021/01/11,2021/03/24,1,ok,1713,CH271   0001874
CH271-37 SP/191,JUC000019668,2021/01/11,2021/03/24,1,ok,4076,
CH271E-50 SP/191,JUC000019668,2021/01/11,2021/03/24,1,ok,4861,CH271   0001875
CH271E-50 SP/198,JUC000019670,2021/01/11,2021/03/24,1,ok,1996,CH271   0001484
CH1072-31LSET SP/183,JUC000019671,2021/01/11,2021/03/26,1,ok,395,CH1072  0000048
KY001-16F SP/197,JUC000019678,2021/01/11,2021/03/26,3,ok,2786,KY001   0000012
