資産区分,資産区分名,拠点CD,拠点名,品目区分,品目区分名,品目CD,品目名,在庫場所CD,在庫場所名,ロケーション,在庫状態区分名,ロット番号,工順,手配内容名,前月末在庫数,在庫単位名,当月入庫数,当月出庫数,現在在庫数,評価単価,現在在庫金額,規格,型式,受注製品名,備考,サイズ１,サイズ２,サイズ３,品種CD,品種名,品目分類CDＡ,品目分類CDＡ名,原価計算しない区分,品目分類CDＢ名,発注フラグ,品目分類CDＣ名,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,在庫予備項目１,在庫予備項目２,在庫予備項目３,入庫数内訳１,入庫数内訳２,入庫数内訳３,入庫数内訳４,入庫数内訳５,入庫数内訳６,入庫数内訳７,入庫数内訳８,入庫数内訳９,入庫数内訳１０,出庫数内訳１,出庫数内訳２,出庫数内訳３,出庫数内訳４,出庫数内訳５,出庫数内訳６,出庫数内訳７,出庫数内訳８,出庫数内訳９,出庫数内訳１０
1,自社資産,1,南濃工場,1,製品,BRU        00001,BRU        7801     GYBL               Z,Z001,南濃倉庫,,不良,,999,セット組み,0,,1,0,1,169100,169100,BRU        7801     GYBLZ,BRU,BRU ｻｲﾄﾞﾎﾞｰﾄﾞ,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,BRU        6815     BW  0,BRU        6815     BW                  ,Z001,南濃倉庫,,通常,,999,セット組み,0,,1,1,0,114700,0,BRU        6815     BW  0,BRU,BRT TVﾎﾞｰﾄﾞ150,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,BRU        6815     DB  0,BRU        6815     DB                  ,Z001,南濃倉庫,,通常,,999,セット組み,0,,1,1,0,114700,0,BRU        6815     DB  0,BRU,BRT TVﾎﾞｰﾄﾞ150,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,BRU        6815     GY  0,BRU        6815     GY                  ,Z001,南濃倉庫,,通常,,999,セット組み,0,,1,1,0,114700,0,BRU        6815     GY  0,BRU,BRU TVﾎﾞｰﾄﾞ150,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,BRU        6818     BW  0,BRU        6818     BW                  ,Z001,南濃倉庫,,通常,,999,セット組み,0,,2,2,0,115000,0,BRU        6818     BW  0,BRU,BRT TVﾎﾞｰﾄﾞ180,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,BRU        6818     DB  0,BRU        6818     DB                  ,Z001,南濃倉庫,,通常,,999,セット組み,0,,1,1,0,118100,0,BRU        6818     DB  0,BRU,BRT TVﾎﾞｰﾄﾞ180,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,BRU        6818     GY  0,BRU        6818     GY                  ,Z001,南濃倉庫,,通常,,999,セット組み,0,,1,1,0,118100,0,BRU        6818     GY  0,BRU,BRT TVﾎﾞｰﾄﾞ180,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,BRU        6818     GY  0,BRU        6818     GY                  ,Z001,南濃倉庫,,不良,,999,セット組み,0,,1,0,1,118100,118100,BRU        6818     GY  0,BRU,BRT TVﾎﾞｰﾄﾞ180,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,BRU        7801     BW  0,BRU        7801     BW                  ,Z001,南濃倉庫,,通常,,999,セット組み,0,,1,1,0,145000,0,BRU        7801     BW  0,BRU,BRU ｻｲﾄﾞﾎﾞｰﾄﾞ,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,BRU        7801     GY  0,BRU        7801     GY                  ,Z001,南濃倉庫,,不良,,999,セット組み,2,,0,0,2,145000,290000,BRU        7801     GY  0,BRU,BRU ｻｲﾄﾞﾎﾞｰﾄﾞ,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,BRZ        7095     BW  0,BRZ        7095     BW                  ,Z001,南濃倉庫,,通常,,999,セット組み,0,,1,1,0,42698,0,BRZ        7095     BW  0,BRZ,ｻｲﾄﾞｼｪﾙﾌ,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10012,CE22       5        W39 A011            ,Z001,南濃倉庫,,通常,,999,検査梱包,5,,16,19,2,31100,62200,CE22       5        W39 1,CE22        布,ｺｸﾖ  ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,16,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10013,CE22       3        W39 A011            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,2,1,1,59700,59700,CE22       3        W39 1,CE22        布,ｺｸﾖ  ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10139,CE22       5        W35 A011            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,8,8,0,31100,0,CE22       5        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10142,CE22       3        W35 A011            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,1,1,0,59700,0,CE22       3        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10148,CE22       5        W39 D001            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,2,2,0,24600,0,CE22       5        W39 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10155,CE22       1        W39 A011            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,2,2,0,13800,0,CE22       1        W39 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10167,CE22       5        W35 ﾆｭｰｽBK          ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,2,2,0,26222,0,CE22       5        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,CE22,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10168,CE22       3        W35 ﾆｭｰｽBK          ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,1,1,0,44865,0,CE22       3        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10179,CE22       3        W35 D001            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,1,1,0,40500,0,CE22       3        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10279,CE22       3        W35 B022            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,1,1,0,48900,0,CE22       3        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10281,CE22       5        W35 B022            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,4,4,0,29300,0,CE22       5        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10309,CE22       3        W39 J111            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,1,1,0,37100,0,CE22       3        W39 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10310,CE22       5        W39 J111            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,2,2,0,22700,0,CE22       5        W39 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10317,CE22       5        W35 G025            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,2,2,0,24200,0,CE22       5        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10318,CE22       3        W35 G025            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,1,1,0,39800,0,CE22       3        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10331,CE22       5        W35 J111            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,6,6,0,22700,0,CE22       5        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE22       10332,CE22       1        W35 J111            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,2,2,0,9900,0,CE22       1        W35 1,CE22        布,ｺｸﾖ ﾘｱｸﾄ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE31       10004,CE31       5        W35 CLPB6           ,Z001,南濃倉庫,,通常,,999,検査梱包,19,,0,19,0,46000,0,CE31       5        W35 1,CE31        布,ｺｸﾖ  ﾘﾌﾞﾚﾗ,2016.04～　ｳﾚﾀﾝ仕様変更,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE31       10005,CE31       1        W35 CLPB6           ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,1,1,0,18000,0,CE31       1        W35 1,CE31        布,ｺｸﾖ  ﾘﾌﾞﾚﾗ,2016.04～　ｳﾚﾀﾝ仕様変更,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE72       30011,CE72       0        W77 LNB6           9,Z001,南濃倉庫,,通常,,999,検査梱包,7,,1,8,0,63060,0,CE72       0        W77 39,CE72        革,ｺｸﾖ ｱﾅﾍﾞﾙ2,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE72       30012,CE72       0        W79 LNB6           9,Z001,南濃倉庫,,通常,,999,検査梱包,0,,13,13,0,63060,0,CE72       0        W79 39,CE72        革,ｺｸﾖ ｱﾅﾍﾞﾙ2,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE72       30014,CE72       1        W77 LNB6           9,Z001,南濃倉庫,,通常,,999,検査梱包,0,,7,7,0,17000,0,CE72       1        W77 39,CE72        革,ｺｸﾖ ｱﾅﾍﾞﾙ2,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE72       30015,CE72       3        W79 LNB6           9,Z001,南濃倉庫,,通常,,999,検査梱包,0,,8,8,0,93610,0,CE72       3        W79 39,CE72        革,ｺｸﾖ ｱﾅﾍﾞﾙ2,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE72       30016,CE72       1        W79 LNB6           9,Z001,南濃倉庫,,通常,,999,検査梱包,5,,2,7,0,17000,0,CE72       1        W79 39,CE72        革,ｺｸﾖ ｱﾅﾍﾞﾙ2,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE72    S  10010,CE72    S  0        W79 HGB6            ,Z001,南濃倉庫,,不良,,999,検査梱包,1,,0,0,1,34524,34524,CE72    S  0        W79 1,CE72    S   布,ｺｸﾖ ｱﾅﾍﾞﾙ2,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CE88       10044,CE88       5            A011            ,Z001,南濃倉庫,,通常,,999,検査梱包,0,,7,7,0,39700,0,CE88       5            1,CE88        布,ｺｸﾖ ﾌﾟﾛｸﾞﾉｽ,,0,0,0,0,製造品,,,1,原価計算しない,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CH1021     10001,CH1021     180          VANQ03          ,Z001,南濃倉庫,,通常,,999,購入,0,,5,5,0,34366,0,CH1021     180          1,CH1021      布,ｴﾚﾅ2 2PW,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CH1021     10002,CH1021     180          SIZAGY          ,Z001,南濃倉庫,,通常,,999,購入,0,,3,3,0,27158,0,CH1021     180          1,CH1021      布,ｴﾚﾅ2 2PW,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CH1021     10003,CH1021     200          VANQ03          ,Z001,南濃倉庫,,通常,,999,購入,0,,7,7,0,38182,0,CH1021     200          1,CH1021      布,ｴﾚﾅ2 2.5PW,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CH1021     10004,CH1021     180          VANQ01,Z001,南濃倉庫,,通常,,999,購入,0,,10,10,0,33779,0,CH1021     180          1,CH1021      布,ｴﾚﾅ2 2PW,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
1,自社資産,1,南濃工場,1,製品,CH1021     10005,CH1021     200          VANQ01,Z001,南濃倉庫,,通常,,999,購入,0,,8,8,0,37529,0,CH1021     200          1,CH1021      布,ｴﾚﾅ2 2.5PW,,0,0,0,2,仕入商品,,,1,原価計算しない,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
