CH1071E-03SET DB SP/207,JUC000020751,2021/02/02,2021/04/21,1,CH1071  0000155
CH232W-50 SP/183,JUC000020752,2021/02/02,2021/04/21,1,CH232   0000850
CH232W-08 SP/183,JUC000020752,2021/02/02,2021/04/21,1,CH232   0000849
CH232W-37 SP/183,JUC000020752,2021/02/02,2021/04/21,2,CH232   0000846
CH232W-49 SP/180,JUC000020753,2021/02/02,2021/04/21,1,CH232   0001824
CH232W-07 SP/180,JUC000020753,2021/02/02,2021/04/21,1,CH232   0001886
CH232W-37 SP/180,JUC000020753,2021/02/02,2021/04/21,2,CH232   0001050
CH271E-41 SN/03,JUC000020754,2021/02/02,2021/04/21,1,CH271   0001889
CH271E-49 SN/03,JUC000020754,2021/02/02,2021/04/21,1,CH271   0001890
CH271-37 SN/03,JUC000020754,2021/02/02,2021/04/21,2,CH271   0000855
CH271E-49 SP/206,JUC000020756,2021/02/02,2021/04/21,1,CH271   0001469
CH271-37 SP/206,JUC000020756,2021/02/02,2021/04/21,1,CH271   0000900
CH1070-03L SP/183,JUC000020758,2021/02/02,2021/04/21,1,CH1070  0000001
CHY039-14F SP/183,JUC000020759,2021/02/02,2021/04/21,5,CHY039  0000002
CH232W-49 SP/183,JUC000020761,2021/02/02,2021/04/21,1,CH232   0000848
CH232W-09 SP/183,JUC000020761,2021/02/02,2021/04/21,1,CH232   0000847
CH232W-37 SP/183,JUC000020761,2021/02/02,2021/04/21,2,CH232   0000846
CH1071E-03SET DB SP/183,JUC000020762,2021/02/02,2021/04/21,1,CH1071  0000135
CH1145S-03 SP/222,JUC000020763,2021/02/02,2021/04/21,1,CH1145  0000019
CH271E-42 SP/223,JUC000020765,2021/02/02,2021/04/21,3,CH271   0001891
CH271E-50 SP/223,JUC000020765,2021/02/02,2021/04/21,3,CH271   0001892
CH271-37 SP/223,JUC000020765,2021/02/02,2021/04/21,6,CH271   0001879
CH271-35 SP/221,JUC000020765,2021/02/02,2021/04/21,4,CH271   0001883
