NIC1068N-038SET DB SN/02,JUC000020826,2021/02/02,2021/03/22,5,NIC1068 0000016
CH1099-3PSET SP/181,JUC000020826,2021/02/02,2021/03/22,5,CH1099  0000001
CH1100-3P SP/209,JUC000020826,2021/02/02,2021/03/22,2,CH1100  0000001
CH1100-0.5P SP/209,JUC000020826,2021/02/02,2021/03/22,3,CH1100  0000007
CH1101-3PLSET SN/02,JUC000020826,2021/02/02,2021/03/22,4,CH1101  0000001
CH1101-3PRSET SN/02,JUC000020826,2021/02/02,2021/03/22,4,CH1101  0000002
CH907-06 SP/183,JUC000020831,2021/02/02,2021/03/20,8,CH907   0000267
CH907-50 SP/183,JUC000020831,2021/02/02,2021/03/20,8,CH907   0000272
CH907-37 SP/183,JUC000020831,2021/02/02,2021/03/20,16,CH907   0000269
CH907-35 SP/183,JUC000020831,2021/02/02,2021/03/20,16,CH907   0000276
CH907-07 SP/183,JUC000020832,2021/02/02,2021/03/22,2,CH907   0000268
CH907-49 SP/183,JUC000020832,2021/02/02,2021/03/22,2,CH907   0000271
CH907-37 SP/183,JUC000020832,2021/02/02,2021/03/22,4,CH907   0000269
CH907-35 SP/183,JUC000020832,2021/02/02,2021/03/22,4,CH907   0000276
CH907-07 SP/181,JUC000020833,2021/02/02,2021/03/22,1,CH907   0000332
CH907-49 SP/181,JUC000020833,2021/02/02,2021/03/22,1,CH907   0000333
CH907-37 SP/181,JUC000020833,2021/02/02,2021/03/22,2,CH907   0000335
CH907-35 SP/181,JUC000020833,2021/02/02,2021/03/22,2,CH907   0000334
CH907-06 SP/180,JUC000020836,2021/02/02,2021/03/22,5,CH907   0000286
CH907-50 SP/180,JUC000020836,2021/02/02,2021/03/22,5,CH907   0000287
CH907-37 SP/180,JUC000020836,2021/02/02,2021/03/22,10,CH907   0000288
CH907-35 SP/181,JUC000020836,2021/02/02,2021/03/22,10,CH907   0000334
CH907-06 SP/199,JUC000020838,2021/02/02,2021/03/22,5,CH907   0000358
CH907-50 SP/199,JUC000020838,2021/02/02,2021/03/22,5,CH907   0000359
CH907-37 SP/199,JUC000020838,2021/02/02,2021/03/22,10,CH907   0000360
CH907-35 SP/190,JUC000020838,2021/02/02,2021/03/22,10,CH907   0000361
CH907-07 SP/199,JUC000020839,2021/02/02,2021/03/22,2,CH907   0000362
CH907-49 SP/199,JUC000020839,2021/02/02,2021/03/22,2,CH907   0000363
CH907-37 SP/199,JUC000020839,2021/02/02,2021/03/22,4,CH907   0000360
CH907-35 SP/190,JUC000020839,2021/02/02,2021/03/22,4,CH907   0000361
