CH1104-3P BW SN/56 SN/50,JUC000008592,2020/05/12,2020/06/26,5,CH1104  0000001
CH1104-2.5P BW SN/56 SN/50,JUC000008592,2020/05/12,2020/06/26,7,CH1104  0000004
CH1104-3P BW SN/45,JUC000008592,2020/05/12,2020/06/26,5,CH1104  0000010
CH1104-2.5P BW SN/45,JUC000008592,2020/05/12,2020/06/26,22,CH1104  0000011
CH1104-59 SN/56,JUC000008592,2020/05/12,2020/06/26,10,CH1104  0000003
CH1104-59 SN/45,JUC000008592,2020/05/12,2020/06/26,10,CH1104  0000013
CH1122-11R SN/42,JUC000008593,2020/05/12,2020/06/26,20,CH1122  0000004
CH1122-11L SN/42,JUC000008593,2020/05/12,2020/06/26,10,CH1122  0000007
CH1122-1N SN/42,JUC000008593,2020/05/12,2020/06/26,10,CH1122  0000006
CH1122-0.5P SN/19,JUC000008593,2020/05/12,2020/06/26,10,CH1122  0000005
